[I 2025-04-30 13:39:54,313] Trial 103 finished with value: 0.8898863636363636 and parameters: {'n_estimators': 795, 'max_depth': 37, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:40:09,028] Trial 104 finished with value: 0.8910227272727272 and parameters: {'n_estimators': 657, 'max_depth': 44, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:40:23,065] Trial 105 finished with value: 0.8889772727272727 and parameters: {'n_estimators': 649, 'max_depth': 44, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:40:35,801] Trial 106 finished with value: 0.8902272727272728 and parameters: {'n_estimators': 581, 'max_depth': 47, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:40:51,506] Trial 107 finished with value: 0.8889772727272728 and parameters: {'n_estimators': 739, 'max_depth': 42, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:41:04,904] Trial 108 finished with value: 0.8909090909090909 and parameters: {'n_estimators': 614, 'max_depth': 45, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:41:17,082] Trial 109 finished with value: 0.890340909090909 and parameters: {'n_estimators': 561, 'max_depth': 46, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:41:30,785] Trial 110 finished with value: 0.8906818181818181 and parameters: {'n_estimators': 628, 'max_depth': 47, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:41:43,987] Trial 111 finished with value: 0.8907954545454546 and parameters: {'n_estimators': 602, 'max_depth': 49, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:41:57,198] Trial 112 finished with value: 0.8907954545454546 and parameters: {'n_estimators': 606, 'max_depth': 49, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:42:10,128] Trial 113 finished with value: 0.8906818181818181 and parameters: {'n_estimators': 601, 'max_depth': 49, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 3 with value: 0.8911363636363635.
[I 2025-04-30 13:42:25,368] Trial 114 finished with value: 0.8920454545454545 and parameters: {'n_estimators': 675, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:42:40,033] Trial 115 finished with value: 0.8903409090909091 and parameters: {'n_estimators': 678, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:42:52,303] Trial 116 finished with value: 0.8847727272727273 and parameters: {'n_estimators': 656, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 10, 'max_features': 'log2', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:43:05,265] Trial 117 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 575, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:43:17,709] Trial 118 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 552, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:43:33,961] Trial 119 finished with value: 0.8894318181818182 and parameters: {'n_estimators': 545, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:43:43,952] Trial 120 finished with value: 0.8847727272727273 and parameters: {'n_estimators': 524, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:43:56,960] Trial 121 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 575, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:44:09,506] Trial 122 finished with value: 0.89 and parameters: {'n_estimators': 573, 'max_depth': 48, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:44:19,901] Trial 123 finished with value: 0.8895454545454546 and parameters: {'n_estimators': 457, 'max_depth': 48, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:44:32,655] Trial 124 finished with value: 0.8909090909090909 and parameters: {'n_estimators': 556, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:44:44,439] Trial 125 finished with value: 0.8911363636363635 and parameters: {'n_estimators': 505, 'max_depth': 45, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:44:53,892] Trial 126 finished with value: 0.8901136363636365 and parameters: {'n_estimators': 432, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:05,518] Trial 127 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 497, 'max_depth': 45, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:16,799] Trial 128 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 493, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:27,992] Trial 129 finished with value: 0.89125 and parameters: {'n_estimators': 498, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:37,584] Trial 130 finished with value: 0.8878409090909092 and parameters: {'n_estimators': 485, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:46,559] Trial 131 finished with value: 0.8909090909090909 and parameters: {'n_estimators': 404, 'max_depth': 45, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:45:57,572] Trial 132 finished with value: 0.8899999999999999 and parameters: {'n_estimators': 501, 'max_depth': 47, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:46:07,977] Trial 133 finished with value: 0.8905681818181816 and parameters: {'n_estimators': 455, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:46:19,861] Trial 134 finished with value: 0.8894318181818182 and parameters: {'n_estimators': 525, 'max_depth': 45, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:46:30,387] Trial 135 finished with value: 0.8903409090909091 and parameters: {'n_estimators': 494, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:46:40,705] Trial 136 finished with value: 0.89 and parameters: {'n_estimators': 469, 'max_depth': 44, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:46:52,469] Trial 137 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 523, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:47:04,177] Trial 138 finished with value: 0.8919318181818182 and parameters: {'n_estimators': 519, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:47:15,368] Trial 139 finished with value: 0.8904545454545454 and parameters: {'n_estimators': 520, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:47:27,640] Trial 140 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 534, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:47:39,731] Trial 141 finished with value: 0.8918181818181818 and parameters: {'n_estimators': 536, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:47:51,897] Trial 142 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 540, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:48:03,760] Trial 143 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 530, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:48:14,921] Trial 144 finished with value: 0.8873863636363637 and parameters: {'n_estimators': 531, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:48:26,330] Trial 145 finished with value: 0.89125 and parameters: {'n_estimators': 508, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:48:37,364] Trial 146 finished with value: 0.8910227272727272 and parameters: {'n_estimators': 489, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:48:47,392] Trial 147 finished with value: 0.890340909090909 and parameters: {'n_estimators': 447, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:49:03,568] Trial 148 finished with value: 0.889090909090909 and parameters: {'n_estimators': 538, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:49:14,430] Trial 149 finished with value: 0.89 and parameters: {'n_estimators': 479, 'max_depth': 49, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:49:25,977] Trial 150 finished with value: 0.8901136363636365 and parameters: {'n_estimators': 512, 'max_depth': 47, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:49:37,525] Trial 151 finished with value: 0.89125 and parameters: {'n_estimators': 507, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:49:49,822] Trial 152 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 549, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:50:02,279] Trial 153 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 550, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:50:14,707] Trial 154 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 548, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:50:26,999] Trial 155 finished with value: 0.8911363636363635 and parameters: {'n_estimators': 551, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:50:39,172] Trial 156 finished with value: 0.8894318181818182 and parameters: {'n_estimators': 532, 'max_depth': 48, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:50:52,575] Trial 157 finished with value: 0.8913636363636362 and parameters: {'n_estimators': 580, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:51:06,017] Trial 158 finished with value: 0.8907954545454546 and parameters: {'n_estimators': 584, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:51:18,236] Trial 159 finished with value: 0.8901136363636365 and parameters: {'n_estimators': 547, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:51:31,203] Trial 160 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 567, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:51:44,168] Trial 161 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 576, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:51:56,930] Trial 162 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 564, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:52:09,515] Trial 163 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 564, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:52:22,327] Trial 164 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 568, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:52:35,099] Trial 165 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 567, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:52:48,037] Trial 166 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 571, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:53:01,033] Trial 167 finished with value: 0.89125 and parameters: {'n_estimators': 581, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:53:17,025] Trial 168 finished with value: 0.8897727272727274 and parameters: {'n_estimators': 552, 'max_depth': 49, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:53:30,098] Trial 169 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 530, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:53:45,453] Trial 170 finished with value: 0.8893181818181819 and parameters: {'n_estimators': 591, 'max_depth': 46, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:53:58,763] Trial 171 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 526, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:54:11,033] Trial 172 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 527, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:54:23,373] Trial 173 finished with value: 0.8915909090909091 and parameters: {'n_estimators': 525, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:54:36,445] Trial 174 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 567, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:54:48,392] Trial 175 finished with value: 0.8920454545454545 and parameters: {'n_estimators': 521, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:55:00,329] Trial 176 finished with value: 0.8918181818181818 and parameters: {'n_estimators': 524, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:55:15,766] Trial 177 finished with value: 0.8889772727272728 and parameters: {'n_estimators': 521, 'max_depth': 47, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:55:27,932] Trial 178 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 538, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:55:40,036] Trial 179 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 537, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:55:50,128] Trial 180 finished with value: 0.8901136363636363 and parameters: {'n_estimators': 471, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:56:02,252] Trial 181 finished with value: 0.8919318181818181 and parameters: {'n_estimators': 532, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:56:14,390] Trial 182 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 542, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 114 with value: 0.8920454545454545.
[I 2025-04-30 13:56:26,110] Trial 183 finished with value: 0.892159090909091 and parameters: {'n_estimators': 522, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:56:38,171] Trial 184 finished with value: 0.8893181818181818 and parameters: {'n_estimators': 511, 'max_depth': 47, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:56:50,225] Trial 185 finished with value: 0.8920454545454545 and parameters: {'n_estimators': 521, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:57:01,289] Trial 186 finished with value: 0.8911363636363635 and parameters: {'n_estimators': 480, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:57:13,200] Trial 187 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 517, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:57:52,942] Trial 188 finished with value: 0.8853409090909091 and parameters: {'n_estimators': 553, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:04,805] Trial 189 finished with value: 0.8920454545454545 and parameters: {'n_estimators': 521, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:16,472] Trial 190 finished with value: 0.8914772727272728 and parameters: {'n_estimators': 514, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:28,321] Trial 191 finished with value: 0.8917045454545456 and parameters: {'n_estimators': 530, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:39,630] Trial 192 finished with value: 0.8877272727272727 and parameters: {'n_estimators': 527, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:51,021] Trial 193 finished with value: 0.8910227272727272 and parameters: {'n_estimators': 490, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:58:58,669] Trial 194 finished with value: 0.8695454545454545 and parameters: {'n_estimators': 557, 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:59:10,388] Trial 195 finished with value: 0.8902272727272728 and parameters: {'n_estimators': 516, 'max_depth': 48, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:59:22,126] Trial 196 finished with value: 0.8913636363636364 and parameters: {'n_estimators': 493, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:59:35,009] Trial 197 finished with value: 0.8914772727272726 and parameters: {'n_estimators': 561, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:59:47,023] Trial 198 finished with value: 0.8901136363636363 and parameters: {'n_estimators': 537, 'max_depth': 49, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 13:59:50,743] Trial 199 finished with value: 0.8898863636363636 and parameters: {'n_estimators': 159, 'max_depth': 48, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:00:01,932] Trial 200 finished with value: 0.89 and parameters: {'n_estimators': 512, 'max_depth': 49, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:00:14,145] Trial 201 finished with value: 0.8918181818181818 and parameters: {'n_estimators': 536, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:00:26,295] Trial 202 finished with value: 0.8917045454545454 and parameters: {'n_estimators': 537, 'max_depth': 47, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:00:39,009] Trial 203 finished with value: 0.8911363636363635 and parameters: {'n_estimators': 560, 'max_depth': 48, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
[I 2025-04-30 14:00:50,379] Trial 204 finished with value: 0.89125 and parameters: {'n_estimators': 503, 'max_depth': 50, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}. Best is trial 183 with value: 0.892159090909091.
